,Time,FRET,Error,Enzyme,Replicate,RNA
278,732.9549474,0.089050643,0,7.00E-06,1,1.00E-07
279,732.9549474,0.101763792,0,7.00E-06,1,1.00E-07
280,732.9549474,0.044863212,0,7.00E-06,1,1.00E-07
281,732.9549474,0.049755984,0,7.00E-06,1,1.00E-07
282,855.1141053,0.069246056,0,7.00E-06,1,1.00E-07
283,855.1141053,0.068325965,0,7.00E-06,1,1.00E-07
284,855.1141053,0.03254615,0,7.00E-06,1,1.00E-07
285,855.1141053,0.031987618,0,7.00E-06,1,1.00E-07
286,977.2732632,0.066294836,0,7.00E-06,1,1.00E-07
287,977.2732632,0.091423734,0,7.00E-06,1,1.00E-07
288,977.2732632,0.027313134,0,7.00E-06,1,1.00E-07
289,977.2732632,0.016900313,0,7.00E-06,1,1.00E-07
290,1099.432421,0.063499732,0,7.00E-06,1,1.00E-07
291,1099.432421,0.101638118,0,7.00E-06,1,1.00E-07
292,1099.432421,0.014350148,0,7.00E-06,1,1.00E-07
293,1099.432421,0.023842133,0,7.00E-06,1,1.00E-07
294,1221.591579,0.061480439,0,7.00E-06,1,1.00E-07
295,1221.591579,0.101512222,0,7.00E-06,1,1.00E-07
296,1221.591579,0.041562744,0,7.00E-06,1,1.00E-07
297,1221.591579,0.029264836,0,7.00E-06,1,1.00E-07
298,1343.750737,0.083826055,0,7.00E-06,1,1.00E-07
299,1343.750737,0.107167019,0,7.00E-06,1,1.00E-07
300,1343.750737,0.028771809,0,7.00E-06,1,1.00E-07
301,1343.750737,0.062678387,0,7.00E-06,1,1.00E-07
302,1465.909895,0.08291253,0,7.00E-06,1,1.00E-07
303,1465.909895,0.094146454,0,7.00E-06,1,1.00E-07
304,1465.909895,0.047072105,0,7.00E-06,1,1.00E-07
305,1465.909895,0.030992187,0,7.00E-06,1,1.00E-07
306,1588.069053,0.087138109,0,7.00E-06,1,1.00E-07
307,1588.069053,0.086122007,0,7.00E-06,1,1.00E-07
308,1588.069053,0.044951754,0,7.00E-06,1,1.00E-07
309,1588.069053,0.074591722,0,7.00E-06,1,1.00E-07
310,1710.228211,0.081182621,0,7.00E-06,1,1.00E-07
311,1710.228211,0.097915201,0,7.00E-06,1,1.00E-07
312,1710.228211,0.057944721,0,7.00E-06,1,1.00E-07
313,1710.228211,0.015906796,0,7.00E-06,1,1.00E-07
314,1832.387368,0.065707489,0,7.00E-06,1,1.00E-07
315,1832.387368,0.220689356,0,7.00E-06,1,1.00E-07
316,1832.387368,0.030198127,0,7.00E-06,1,1.00E-07
317,1832.387368,0.007552065,0,7.00E-06,1,1.00E-07
318,0,0.830540693,0,1.00E-05,1,1.00E-07
319,0,0.865111732,0,1.00E-05,1,1.00E-07
320,0,0.92076998,0,1.00E-05,1,1.00E-07
321,0,0.882309547,0,1.00E-05,1,1.00E-07
322,122.1591579,0.622033363,0,1.00E-05,1,1.00E-07
323,122.1591579,0.621754016,0,1.00E-05,1,1.00E-07
324,122.1591579,0.603070411,0,1.00E-05,1,1.00E-07
325,122.1591579,0.608643247,0,1.00E-05,1,1.00E-07
326,244.3183158,0.380380797,0,1.00E-05,1,1.00E-07
327,244.3183158,0.428618405,0,1.00E-05,1,1.00E-07
328,244.3183158,0.420885457,0,1.00E-05,1,1.00E-07
329,244.3183158,0.401899318,0,1.00E-05,1,1.00E-07
